ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple
[[0.00023955]],0.02951537,,
[[4.2327756e-05]],0.023274565,,
[[3.88535e-05]],0.026179189,,
[[0.00043419]],0.027472412,,
[[3.7337402e-05]],0.026998973,,
[[0.00121676]],0.02779178,,
[[0.00025847]],0.026078103,,
[[0.00025682]],0.027339285,,
[[0.00051182]],0.022679403,,
[[0.00110935]],0.028125659,,
[[0.00066303]],0.022977062,,
[[5.4928878e-05]],0.026839416,,
[[0.00022109]],0.024360871,,
,,0.8,0.78
[[0.00028983]],0.021768743,,
[[3.476803e-05]],0.027166162,,
[[0.00080451]],0.03020721,,
[[0.00028574]],0.026698,,
[[0.00014999]],0.022189703,,
[[0.00020031]],0.024254976,,
[[1.542785e-05]],0.02377724,,
[[0.00057042]],0.026475975,,
[[8.173542e-05]],0.02753338,,
[[3.749679e-05]],0.02148011,,
[[0.00162844]],0.02288768,,
[[4.3222946e-05]],0.027360845,,
[[0.00040374]],0.024417859,,
[[1.605114e-05]],0.023480179,,
[[0.00017114]],0.024765482,,
[[8.7387154e-05]],0.025045583,,
,,0.92,0.76
[[0.0027104]],0.029039389,,
[[7.505222e-05]],0.032661654,,
[[0.00011989]],0.030884124,,
[[4.0595667e-05]],0.024640208,,
[[4.378504e-05]],0.030192638,,
[[4.1980584e-05]],0.022985484,,
[[0.00021726]],0.026698845,,
[[5.288467e-05]],0.022954097,,
[[0.00011549]],0.021648755,,
[[0.00056599]],0.02527558,,
[[6.680807e-05]],0.023035042,,
[[0.00023297]],0.027091173,,
[[0.00068778]],0.028968494,,
[[4.5405362e-05]],0.022360396,,
[[0.00024769]],0.024097202,,
[[6.326206e-05]],0.026814869,,
,,0.86,0.72
[[0.00360897]],0.023306897,,
[[6.6003624e-05]],0.027824154,,
[[1.8508845e-05]],0.02350047,,
[[0.0002221]],0.022079943,,
[[1.968463e-05]],0.024353705,,
[[2.4526518e-05]],0.02014712,,
[[2.8770542e-05]],0.024286693,,
[[0.00068524]],0.023155851,,
[[6.6207765e-05]],0.024316687,,
[[0.00146344]],0.027764756,,
[[2.5911982e-05]],0.019897778,,
[[0.0007789]],0.028672071,,
[[1.6631115e-05]],0.024969628,,
[[0.00049791]],0.023082878,,
[[0.00012611]],0.02745003,,
[[4.249559e-05]],0.029930139,,
,,0.86,0.76
