ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple,win_rate_static_3
[[1.6780202e-06]],0.037745625,,,
[[3.1613013e-06]],0.03781631,,,
[[1.2991819e-05]],0.044989154,,,
[[1.6513782e-06]],0.045577325,,,
[[2.6795306e-06]],0.032559864,,,
[[2.2600273e-06]],0.03307891,,,
[[2.546823e-06]],0.04046943,,,
[[1.8725577e-06]],0.04127673,,,
[[3.064997e-06]],0.044654664,,,
[[2.1360822e-06]],0.03969441,,,
[[1.6667709e-06]],0.04595998,,,
,,0.0,0.72,0.0
[[2.2602653e-06]],0.03960259,,,
[[1.6545894e-06]],0.037412297,,,
[[2.5814684e-06]],0.044810586,,,
[[8.012618e-06]],0.03762234,,,
[[2.1078424e-06]],0.038919512,,,
[[1.2264728e-05]],0.043400384,,,
[[2.5966178e-06]],0.04157836,,,
[[1.4771954e-05]],0.03699704,,,
[[2.139867e-06]],0.036144134,,,
[[1.2501095e-05]],0.040017065,,,
[[1.6429359e-06]],0.041695543,,,
[[1.5261644e-06]],0.04170595,,,
[[7.0575684e-06]],0.039376464,,,
[[1.64139e-06]],0.04689819,,,
[[2.7746155e-06]],0.04495804,,,
[[2.5489524e-06]],0.04132248,,,
,,0.0,0.76,0.0
[[1.586993e-06]],0.03807006,,,
[[1.7822525e-06]],0.04448594,,,
[[2.0923708e-06]],0.037426084,,,
[[5.559637e-06]],0.035101444,,,
[[1.5549413e-06]],0.045042295,,,
[[3.576086e-06]],0.040551804,,,
[[1.6292175e-06]],0.04547209,,,
[[2.9924781e-06]],0.036664728,,,
[[1.7198729e-06]],0.042331785,,,
[[2.757751e-06]],0.04358684,,,
[[4.4994263e-06]],0.031959787,,,
[[1.5382313e-06]],0.03615866,,,
[[1.6437007e-06]],0.042193104,,,
[[4.011269e-06]],0.046468314,,,
[[2.2086804e-06]],0.038992587,,,
[[1.546279e-06]],0.035352048,,,
,,0.02,0.66,0.02
[[8.112733e-06]],0.04616547,,,
[[1.90331e-06]],0.04221245,,,
[[3.045313e-06]],0.030799856,,,
[[1.9253978e-06]],0.03542428,,,
[[1.8921418e-06]],0.03746928,,,
[[1.6176211e-06]],0.04236671,,,
[[1.6681505e-06]],0.032968577,,,
[[6.628712e-06]],0.040233005,,,
[[1.6689626e-06]],0.03218629,,,
[[2.3117616e-06]],0.040941507,,,
[[5.157052e-06]],0.04088467,,,
[[1.5598043e-06]],0.04130105,,,
[[4.1777735e-06]],0.042739682,,,
[[2.14577e-06]],0.039008427,,,
[[2.2456068e-06]],0.03973913,,,
[[1.6392308e-06]],0.047125597,,,
,,0.0,0.68,0.02
[[4.642516e-06]],0.041766826,,,
[[3.514541e-06]],0.03611009,,,
[[1.9165732e-06]],0.031013196,,,
[[3.7796553e-06]],0.031188738,,,
[[1.985072e-06]],0.03358167,,,
[[3.9326746e-06]],0.034904484,,,
[[1.722242e-06]],0.03722598,,,
[[1.6907171e-06]],0.031889357,,,
[[3.4240632e-06]],0.043511014,,,
[[2.050811e-06]],0.037484623,,,
[[7.449686e-06]],0.039033134,,,
[[2.4975566e-06]],0.03692694,,,
[[4.82967e-06]],0.03399566,,,
[[3.1454597e-06]],0.034902178,,,
[[2.9479393e-06]],0.03566738,,,
[[2.7917413e-06]],0.044506177,,,
,,0.0,0.88,0.0
[[3.243451e-06]],0.044671517,,,
[[5.0924864e-06]],0.04237218,,,
[[2.9118974e-06]],0.048143663,,,
[[2.8677237e-06]],0.038319007,,,
[[1.7136891e-06]],0.033357624,,,
[[1.6015078e-06]],0.04224435,,,
[[1.9441686e-06]],0.034428164,,,
[[8.704777e-06]],0.04354147,,,
[[2.0306604e-06]],0.036506407,,,
[[3.176517e-06]],0.036180917,,,
[[1.8136918e-06]],0.03884867,,,
[[1.5875263e-06]],0.041793343,,,
[[2.2154102e-06]],0.039926775,,,
[[1.7911373e-06]],0.034386333,,,
[[3.4460254e-06]],0.03127095,,,
[[2.1341464e-06]],0.037259474,,,
,,0.02,0.72,0.02
[[1.7600785e-06]],0.03870363,,,
[[3.1387947e-06]],0.03748912,,,
[[2.743825e-06]],0.031655252,,,
[[2.081607e-06]],0.034405492,,,
[[7.244409e-06]],0.038915202,,,
[[2.632805e-06]],0.035347708,,,
[[6.670849e-06]],0.031514574,,,
[[2.3455536e-06]],0.03227684,,,
[[1.7355013e-06]],0.034115165,,,
[[1.9062151e-06]],0.034700833,,,
[[1.6922437e-06]],0.037191153,,,
[[1.9849458e-06]],0.030860767,,,
[[3.2586365e-06]],0.042089637,,,
[[1.5916621e-06]],0.02909674,,,
[[4.261221e-06]],0.031615194,,,
[[2.315922e-06]],0.035516728,,,
,,0.02,0.66,0.0
[[2.3378982e-06]],0.036107372,,,
[[2.5418742e-06]],0.034277186,,,
[[2.0605837e-06]],0.031788275,,,
[[2.4979588e-06]],0.0346232,,,
[[2.698859e-06]],0.03164912,,,
[[4.5076154e-06]],0.035889562,,,
[[1.6756203e-06]],0.039815277,,,
[[1.7159537e-05]],0.03626294,,,
[[1.5733984e-06]],0.040764764,,,
[[1.6692584e-06]],0.04109206,,,
[[4.2416227e-06]],0.030143157,,,
[[1.540661e-06]],0.039118692,,,
[[1.532471e-06]],0.038983468,,,
[[2.0690254e-06]],0.03207283,,,
[[1.612692e-06]],0.036919817,,,
[[4.1205185e-06]],0.042282052,,,
,,0.0,0.68,0.0
[[1.5001775e-06]],0.041883092,,,
[[6.0015686e-06]],0.037610173,,,
[[1.8151362e-06]],0.029918943,,,
[[1.6419433e-06]],0.028374689,,,
[[2.057719e-06]],0.04650669,,,
[[2.0711404e-06]],0.04067319,,,
[[1.0540843e-05]],0.042083025,,,
[[3.067115e-06]],0.03623795,,,
[[4.673891e-06]],0.028112715,,,
[[2.551877e-06]],0.034695018,,,
[[2.754178e-06]],0.029526249,,,
[[1.4849251e-06]],0.041188926,,,
[[5.941987e-06]],0.026632762,,,
[[1.621187e-06]],0.03066253,,,
[[4.928251e-06]],0.033164665,,,
[[1.7897157e-06]],0.03503768,,,
,,0.0,0.78,0.02
[[4.7094777e-06]],0.034943502,,,
[[1.7059175e-06]],0.035139147,,,
[[4.392284e-06]],0.031780425,,,
[[2.0195944e-06]],0.04238663,,,
[[1.765391e-06]],0.031139383,,,
[[2.7215945e-06]],0.038277578,,,
[[2.2976583e-06]],0.032138873,,,
[[2.1176504e-06]],0.035696507,,,
[[2.1337273e-06]],0.037558503,,,
[[2.7771214e-06]],0.037190877,,,
[[1.8250797e-06]],0.032767773,,,
[[2.5052389e-06]],0.04231738,,,
[[1.8997578e-06]],0.0330017,,,
[[2.226472e-06]],0.030651407,,,
[[1.760481e-06]],0.035576783,,,
[[2.1418157e-06]],0.033055656,,,
,,0.0,0.72,0.0
