bc_loss,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss,lose_rate,tie_rate,win_rate
1.7624149322509766,-3.0064377784729004,1171,6750,1.7159799337387085,1080000,0.00023045910347718745,,,
0.5141475796699524,-20.196382522583008,1171,6760,0.9346140027046204,1081600,0.0018963537877425551,,,
0.9090816378593445,-180.86883544921875,1171,6770,1.4591549634933472,1083200,0.020994920283555984,,,
1.0594418048858643,-31.259082794189453,1171,6780,1.0093668699264526,1084800,0.000200635680812411,,,
1.678168535232544,-275.9732666015625,1172,6790,1.653084397315979,1086400,0.022742081433534622,,,
2.0336520671844482,-1.6061716079711914,1172,6800,1.6822038888931274,1088000,0.0003130064869765192,,,
1.6274423599243164,-6911.923828125,1172,6810,1.047332525253296,1089600,0.0052740490064024925,,,
1.285266637802124,-31.891921997070312,1172,6820,0.8952839970588684,1091200,0.0022581310477107763,,,
1.0998338460922241,-35198.140625,1172,6830,0.7459784746170044,1092800,0.05329139903187752,,,
1.1254889965057373,-80.84248352050781,1172,6840,1.0640480518341064,1094400,0.002453198656439781,,,
1.0252044200897217,-349.9972839355469,1172,6850,0.4374273717403412,1096000,0.021590782329440117,,,
0.853135883808136,-2262.434326171875,1172,6860,1.1881314516067505,1097600,0.03059699572622776,,,
1.7856857776641846,-128.73779296875,1172,6870,1.6232731342315674,1099200,0.003954004030674696,,,
2.1445789337158203,-17.0975399017334,1172,6880,1.5037847757339478,1100800,0.0032659152057021856,,,
1.563910722732544,-1.0384416580200195,1172,6890,1.4131990671157837,1102400,0.00015278281352948397,,,
1.2397809028625488,-376.99493408203125,1172,6900,1.2228026390075684,1104000,0.005938062909990549,,,
1.3068112134933472,-1.2779183387756348,1172,6910,1.250929832458496,1105600,0.5458866953849792,,,
1.1642087697982788,-228.3649444580078,1172,6920,1.011579990386963,1107200,0.007169176824390888,,,
0.8000496029853821,-90.80664825439453,1172,6930,0.8094719052314758,1108800,0.0007052141590975225,,,
2.713008165359497,-375.0757751464844,1172,6940,0.7599728107452393,1110400,0.0023380653001368046,,,
2.664440393447876,-266.30877685546875,1172,6950,0.6619535684585571,1112000,0.004493513144552708,,,
1.5034658908843994,-4.7185444831848145,1172,6960,1.7094968557357788,1113600,0.0035698935389518738,,,
1.56448495388031,-20.156875610351562,1172,6970,1.3927066326141357,1115200,0.0014646000927314162,,,
1.6105724573135376,0.2977815866470337,1172,6980,1.6496143341064453,1116800,4.4606807932723314e-05,,,
1.7521774768829346,-95.54679870605469,1172,6990,1.42539644241333,1118400,0.010897858999669552,,,
1.3530304431915283,-155.26914978027344,1172,7000,1.4055759906768799,1120000,0.0011546508176252246,,,
,,,,,,,0.98,0.0,0.02
1.4122811555862427,-35.1785888671875,1167,7010,1.5878835916519165,1121600,0.005445470567792654,,,
1.3957064151763916,-18820.841796875,1167,7020,1.5560462474822998,1123200,0.004826253280043602,,,
1.5832767486572266,-2.379669427871704,1167,7030,1.6844923496246338,1124800,4.786366844200529e-05,,,
1.4518142938613892,-10.92458438873291,1167,7040,1.656254529953003,1126400,0.0007312658126465976,,,
1.4772199392318726,-1.1751933097839355,1167,7050,1.5803594589233398,1128000,8.633468678453937e-05,,,
1.50069260597229,-28.87116241455078,1167,7060,1.553215742111206,1129600,0.0007137562497518957,,,
2.5332560539245605,-1382.848388671875,1167,7070,0.7379458546638489,1131200,0.011775106191635132,,,
0.8535059094429016,-49.31288146972656,1167,7080,1.2782840728759766,1132800,0.004095032811164856,,,
4.551359176635742,-12933.0283203125,1167,7090,0.4502059817314148,1134400,0.029015133157372475,,,
2.017296314239502,-10.517963409423828,1167,7100,1.7416393756866455,1136000,0.0023345020599663258,,,
1.2885111570358276,-115.98711395263672,1167,7110,1.0727440118789673,1137600,0.002011686796322465,,,
0.3433149755001068,-2637.961181640625,1167,7120,0.2883296608924866,1139200,0.008308942429721355,,,
0.05106138065457344,-28.754680633544922,1167,7130,0.23806357383728027,1140800,0.005578185897320509,,,
0.9760562777519226,-16547.353515625,1167,7140,0.9593305587768555,1142400,0.15199114382266998,,,
3.780169725418091,-22.618391036987305,1167,7150,0.5151589512825012,1144000,0.007420443929731846,,,
1.3133844137191772,-31.90752410888672,1168,7160,0.9507756233215332,1145600,0.0023199934512376785,,,
0.005770049057900906,-10.381719589233398,1168,7170,0.04118465632200241,1147200,0.0010253469226881862,,,
0.25813040137290955,-227.77635192871094,1168,7180,0.6933156847953796,1148800,0.039268236607313156,,,
1.7991018295288086,-2774.252685546875,1168,7190,1.027632713317871,1150400,0.021115578711032867,,,
1.4778404235839844,-23.67778778076172,1168,7200,1.0326398611068726,1152000,0.0002516540407668799,,,
1.7704375982284546,-49.413204193115234,1168,7210,1.4864423274993896,1153600,0.00508451322093606,,,
0.1771911084651947,-0.8955899477005005,1168,7220,0.6773791313171387,1155200,0.018753860145807266,,,
1.1780588626861572,-310.4964904785156,1168,7230,1.4087724685668945,1156800,0.031275320798158646,,,
1.3636724948883057,-147.47494506835938,1168,7240,0.9257510304450989,1158400,0.01721014268696308,,,
1.9676955938339233,-67.9613265991211,1168,7250,1.368880033493042,1160000,0.0058627650141716,,,
1.8134372234344482,-78.61808776855469,1168,7260,1.6949193477630615,1161600,0.01267404854297638,,,
0.7785226702690125,-1609.355224609375,1168,7270,0.6026890873908997,1163200,0.035783447325229645,,,
1.5467233657836914,-16.769819259643555,1168,7280,1.717555046081543,1164800,0.011183271184563637,,,
1.3904966115951538,-7.121277809143066,1168,7290,1.546081781387329,1166400,0.0035091505851596594,,,
1.8669475317001343,-52.00883102416992,1169,7300,1.6012684106826782,1168000,0.002420278498902917,,,
1.4660186767578125,-11.402787208557129,1168,7310,1.6495544910430908,1169600,0.0016703164437785745,,,
1.0444186925888062,-6.613455772399902,1168,7320,1.3406341075897217,1171200,0.0006049016956239939,,,
2.7386183738708496,-257.1656188964844,1168,7330,1.6101300716400146,1172800,0.01264752447605133,,,
0.4549965262413025,-2123.636474609375,1168,7340,0.7828728556632996,1174400,0.006164219230413437,,,
1.7729663848876953,-580.3070068359375,1169,7350,1.4210861921310425,1176000,0.016474103555083275,,,
0.6848856210708618,-5869.16064453125,1169,7360,0.9688703417778015,1177600,0.016793064773082733,,,
2.567467212677002,-3022.847412109375,1169,7370,1.4365586042404175,1179200,0.013022246770560741,,,
0.6810749769210815,-210.2206268310547,1169,7380,1.2626644372940063,1180800,0.0008944086730480194,,,
1.3583805561065674,-11.531410217285156,1169,7390,1.5414142608642578,1182400,0.0004523708194028586,,,
0.3261794149875641,-1066.4080810546875,1169,7400,0.5674406290054321,1184000,0.03035607375204563,,,
0.7987543940544128,-5258.32373046875,1169,7410,1.1304519176483154,1185600,0.019464580342173576,,,
1.3296644687652588,-6205.01123046875,1169,7420,1.4273189306259155,1187200,0.027333421632647514,,,
1.5075838565826416,0.28782975673675537,1169,7430,1.594543218612671,1188800,0.36585310101509094,,,
0.6463750600814819,-8771.2744140625,1169,7440,0.6575733423233032,1190400,0.009893849492073059,,,
1.1331164836883545,-94.72418212890625,1169,7450,1.472057819366455,1192000,0.025391429662704468,,,
1.3832441568374634,-17.128694534301758,1169,7460,1.4462330341339111,1193600,0.0008952898788265884,,,
1.1642448902130127,-1191.578369140625,1170,7470,1.1969588994979858,1195200,0.0025273235514760017,,,
1.8104140758514404,-0.14228177070617676,1170,7480,1.674311637878418,1196800,0.0007332982495427132,,,
2.626683235168457,0.009432435035705566,1170,7490,1.365556001663208,1198400,0.0003930875100195408,,,
1.3857831954956055,-1.5144131183624268,1169,7500,1.5034573078155518,1200000,0.0001605183642823249,,,
1.3442336320877075,-111971.1640625,1169,7510,1.4346681833267212,1201600,0.05717308074235916,,,
1.8024858236312866,-423.76422119140625,1170,7520,1.4540698528289795,1203200,0.009572743438184261,,,
1.038244605064392,-494.5653381347656,1170,7530,1.1745798587799072,1204800,0.03056032769382,,,
1.6778488159179688,-1120.347412109375,1170,7540,1.3870742321014404,1206400,0.005405963398516178,,,
0.3355027139186859,-84.28147888183594,1170,7550,0.6408160328865051,1208000,0.0005473560304380953,,,
0.1587708294391632,-28.613248825073242,1170,7560,0.614353597164154,1209600,0.0004163093108218163,,,
1.687211275100708,-13.510957717895508,1170,7570,1.7369133234024048,1211200,0.000709833053406328,,,
1.6038801670074463,-1.5712547302246094,1170,7580,1.6464189291000366,1212800,0.0004982547252438962,,,
1.761633276939392,-688203.25,1170,7590,1.5043617486953735,1214400,0.01343341451138258,,,
0.6248794794082642,-10.263426780700684,1170,7600,1.267201542854309,1216000,0.00043580151395872235,,,
0.5570973753929138,-57.812217712402344,1170,7610,0.5542805790901184,1217600,0.006222075317054987,,,
1.1234580278396606,-14.993786811828613,1170,7620,1.2587530612945557,1219200,0.007586773484945297,,,
1.7560943365097046,-119.64698028564453,1170,7630,1.5495150089263916,1220800,0.0019022071501240134,,,
1.4056084156036377,-224.2385711669922,1171,7640,1.5622061491012573,1222400,0.04415706917643547,,,
0.0909513607621193,-100.08394622802734,1171,7650,0.3553650379180908,1224000,0.004418711178004742,,,
0.7944227457046509,-4507.48681640625,1171,7660,0.9108484387397766,1225600,0.026436766609549522,,,
0.9099582433700562,-2899.753662109375,1171,7670,1.17154061794281,1227200,0.009965906850993633,,,
1.8157968521118164,-10.36742877960205,1171,7680,1.3088260889053345,1228800,0.005682857241481543,,,
1.4370834827423096,-101.01080322265625,1171,7690,1.492611289024353,1230400,0.01003875769674778,,,
2.3485026359558105,-148.5102081298828,1171,7700,1.5588246583938599,1232000,0.001673904829658568,,,
0.35308942198753357,-77.19711303710938,1171,7710,0.7219578623771667,1233600,0.00028842524625360966,,,
4.8808794021606445,-60.39670181274414,1172,7720,0.3272513449192047,1235200,0.004040061961859465,,,
1.80020010471344,-78.2664794921875,1172,7730,1.6332416534423828,1236800,0.0008072588825598359,,,
1.3971601724624634,-378.0143737792969,1172,7740,1.5428717136383057,1238400,0.0027881120331585407,,,
0.06513835489749908,-3.6751723289489746,1172,7750,0.2605048716068268,1240000,0.0006465918268077075,,,
1.6787688732147217,-49.26470947265625,1172,7760,1.7012821435928345,1241600,0.0011527789756655693,,,
1.542846441268921,-94.62901306152344,1172,7770,1.7472091913223267,1243200,0.0029988419264554977,,,
1.1569966077804565,-1685.4879150390625,1172,7780,0.996387779712677,1244800,0.05837012454867363,,,
1.2402918338775635,-67.6581039428711,1172,7790,1.2850008010864258,1246400,0.0028233309276401997,,,
0.9803222417831421,-52.827430725097656,1172,7800,1.129561185836792,1248000,0.013905693776905537,,,
1.8867498636245728,-2719.9326171875,1172,7810,1.335852026939392,1249600,0.011475649662315845,,,
0.5720160603523254,-43301.62109375,1172,7820,0.9969621896743774,1251200,0.04413788020610809,,,
0.6060620546340942,-0.21429407596588135,1173,7830,0.7697322964668274,1252800,0.14532357454299927,,,
2.409519672393799,-33.23944854736328,1173,7840,1.239776611328125,1254400,0.0023615434765815735,,,
1.5106141567230225,-470758.0625,1173,7850,1.0393673181533813,1256000,0.014263776130974293,,,
0.25242358446121216,-211.5926513671875,1173,7860,0.4593455195426941,1257600,0.0012882951414212584,,,
1.8422975540161133,-62.17216491699219,1173,7870,1.3969987630844116,1259200,0.00242229294963181,,,
5.323358058929443,-25.155736923217773,1173,7880,0.37383437156677246,1260800,0.004702910780906677,,,
1.5218968391418457,-149.3938751220703,1173,7890,1.5651965141296387,1262400,0.05841372162103653,,,
0.5648118853569031,-40.014530181884766,1173,7900,1.033609390258789,1264000,0.0019537166226655245,,,
0.8964881896972656,-5339.18115234375,1174,7910,0.6606100797653198,1265600,0.0017341029597446322,,,
2.2964961528778076,-375.099853515625,1174,7920,1.140011191368103,1267200,0.0056230416521430016,,,
0.018944818526506424,-170.396484375,1174,7930,0.11738111078739166,1268800,0.0030264435335993767,,,
0.08096219599246979,-34.1175537109375,1174,7940,0.3337528109550476,1270400,0.006873422767966986,,,
1.4199174642562866,-368.0401611328125,1174,7950,1.5299993753433228,1272000,0.007646526675671339,,,
0.40241676568984985,-7800.0654296875,1174,7960,0.7403576374053955,1273600,0.030511921271681786,,,
1.5752218961715698,-3.6645874977111816,1174,7970,1.7070915699005127,1275200,0.000946887768805027,,,
1.5129327774047852,-1260.28759765625,1174,7980,1.4639966487884521,1276800,0.0271761417388916,,,
0.599716067314148,-6130.73046875,1174,7990,0.7714893817901611,1278400,0.010037730447947979,,,
1.0164053440093994,-0.6289145946502686,1174,8000,1.0071667432785034,1280000,0.3523855209350586,,,
,,,,,,,0.98,0.0,0.02
1.0579160451889038,-306.72967529296875,1171,8010,1.198980689048767,1281600,0.014972013421356678,,,
1.2974364757537842,-97.09032440185547,1171,8020,1.1318825483322144,1283200,0.00952602457255125,,,
1.9401048421859741,-235.9844970703125,1171,8030,1.4190822839736938,1284800,0.00915314257144928,,,
0.06425492465496063,-72.28632354736328,1171,8040,0.3042324185371399,1286400,0.0022333816159516573,,,
1.3631540536880493,-103.96160888671875,1171,8050,1.2691614627838135,1288000,0.007030726410448551,,,
1.2724826335906982,0.6669544577598572,1171,8060,1.6042360067367554,1289600,0.0010473112342879176,,,
1.9148248434066772,-69.7142333984375,1171,8070,1.2296736240386963,1291200,0.010523500852286816,,,
1.2126072645187378,-22.593355178833008,1171,8080,1.2996934652328491,1292800,0.00253031007014215,,,
2.34152889251709,-17225.45703125,1171,8090,1.1187976598739624,1294400,0.025800345465540886,,,
2.056426763534546,-255.06463623046875,1171,8100,1.7292098999023438,1296000,0.0019035907462239265,,,
