ewc_loss,kl_loss,win_rate_nobomb,win_rate_simple,win_rate_static_3
1.6552593e-05,0.03003052,,,
1.7632403e-05,0.032346543,,,
1.5732854e-05,0.029336901,,,
1.7498167e-05,0.028368885,,,
1.6854197e-05,0.02811685,,,
1.8146502e-05,0.025564302,,,
1.7114877e-05,0.02294049,,,
1.5827272e-05,0.037132088,,,
,,0.86,0.16,0.0
1.5068944e-05,0.022759052,,,
1.645637e-05,0.032036133,,,
1.6088401e-05,0.03252901,,,
1.6187372e-05,0.024216313,,,
1.6009933e-05,0.025647545,,,
1.902969e-05,0.027715102,,,
1.6456548e-05,0.022578519,,,
1.49380985e-05,0.026585853,,,
1.5446216e-05,0.02181669,,,
1.4772901e-05,0.027207008,,,
1.5404228e-05,0.027253542,,,
1.7040862e-05,0.030112738,,,
1.719969e-05,0.022512365,,,
1.550589e-05,0.024623144,,,
1.5097252e-05,0.033532027,,,
1.6771224e-05,0.03391147,,,
,,0.86,0.04,0.0
1.3753574e-05,0.019574612,,,
1.449538e-05,0.02194267,,,
1.7085244e-05,0.02923018,,,
1.5405909e-05,0.024006225,,,
1.5461581e-05,0.023880059,,,
1.7060333e-05,0.0252718,,,
1.8279521e-05,0.026821088,,,
1.5256718e-05,0.026479388,,,
1.7094673e-05,0.025417907,,,
1.6965323e-05,0.022956416,,,
1.6637649e-05,0.031587,,,
1.544558e-05,0.021451462,,,
1.5305231e-05,0.026831876,,,
1.7924835e-05,0.025972424,,,
1.673205e-05,0.031553306,,,
1.7256683e-05,0.0227669,,,
,,0.88,0.12,0.0
1.5787771e-05,0.022667592,,,
1.5162768e-05,0.03353773,,,
1.8015362e-05,0.021968277,,,
1.5646183e-05,0.028063713,,,
1.4321145e-05,0.026518755,,,
1.5278061e-05,0.031696614,,,
1.6428114e-05,0.030705785,,,
1.7451644e-05,0.02214184,,,
1.7241098e-05,0.03106143,,,
1.661256e-05,0.02824585,,,
1.5410149e-05,0.022642918,,,
1.7245244e-05,0.022230051,,,
1.7886701e-05,0.023017133,,,
1.8618379e-05,0.027449641,,,
1.6028283e-05,0.034100994,,,
1.6773025e-05,0.023419559,,,
,,0.94,0.12,0.02
